idx,BKS,VBF,PIP,VFY,WJZ,FJJ,IYB,BHM,SWA,AZE,HLJ,ZMT,FZK,PCW,UPL,BWV,SYQ,ZNO,YTP,YWM,MHI,RKP,LSI,DZZ,BHT,target
3396,2.610609978994128,-1.6800629006797916,-0.3733377958000136,-0.20473610233894224,5.544764913701028,0.7878194270523391,0.1641774219057093,0.30892135362860745,A,0.6959495247532177,0.5191951590807585,E,3.6117260651690395,4.106816297969844,6.201462405514012,I,2.07292203873263,0.11039437803429704,5.95217674279288,0.05960468601742019,B,7.385481763262458,G,3.9334583256602498,-2.8111514221833978,2.876638532515921
3397,-3.3072658076581116,-0.5402426333017532,-1.9622362075810917,0.5616518072416294,6.414403089329378,0.7962532647027815,0.19506377455674817,0.36427333312242727,B,1.115696143557867,1.425157663090557,C,3.035861936779404,4.093599876532583,5.894917268179882,H,2.941230810395402,0.31921069434187554,6.0165194684733825,0.020925857574205935,C,7.086044622249124,H,6.119519216085192,2.5185635334459757,2.2770961344290033
3398,8.672127625540918,1.321516910968342,-1.3346908601862446,-2.6345401441699616,4.431194890538622,-1.6816684565841924,0.9550063870918719,0.03933289370165618,A,-1.6894229861717847,-1.1904682111352143,B,3.5354609523748084,3.026690879059983,4.030797277101188,H,2.9669546677033303,0.015137440112455686,4.9176813122855485,0.11725571079508451,B,7.794784330115217,O,3.2729094505467615,-2.3771790820897665,2.4734219160276996
3399,7.062964846131642,-0.3346623100466197,-2.195430499653893,-2.5382788608410007,5.703170969447869,-0.3509224105870226,0.6273486914550475,0.28740808157440056,A,-0.9632766300407596,-0.5424615405905396,E,3.7633905118556346,1.9466288621453465,4.111663450672714,G,3.031307129649804,0.015079371222592897,4.452597583703969,0.20600521168584746,B,7.774453840774833,L,3.303534321056225,-2.1451531759167395,2.669603104086457
3400,-1.1089603029636446,-1.2178294383313757,-2.009510303816099,0.2559428964496553,9.698657978086768,0.16287499894046484,-0.8263583102757843,0.4302027865260385,B,1.3337370629637169,1.388793071425441,E,2.688920981572796,5.0101325086901465,6.309080343362299,J,4.952690628411945,0.2052512642362941,6.419884431881722,0.033570610858701604,B,7.195910048088548,L,5.314648787778304,-2.3622030682882182,1.9584936741505972
3401,-3.3624058646459662,-0.14211912877526392,2.9250175893579304,0.14064091971496584,5.226380357466433,0.23350759039235408,1.0060059917005528,0.2805245743216076,A,0.7701570946565063,1.2109392341640977,E,2.8768172239068255,5.046683364309907,6.358088293794433,H,2.00998499990213,0.1283034876331345,5.8992828806784,0.053683607300035664,C,7.28450251157181,N,5.389009277057456,0.8674635519921905,2.956995240707273
3402,-2.0080309535685847,-0.8883523454637341,1.8344063072273287,-1.6528866174746262,0.6025891455830523,-1.0173992263337588,1.3254105004323171,0.3768668971601014,A,0.7881633564131287,-0.19981423728016764,E,2.899266345138931,3.0474705404124514,4.112962168997562,F,3.0371406365356317,0.07381129416550707,4.544579717902537,0.1386671596186132,C,7.529545495674449,F,3.772100433735176,-2.2263341725800827,2.4953742864037367
3403,1.32516475710289,-0.29350003989855356,0.8043667517149116,-1.295344707967058,5.8467650529199915,0.5980251698483546,-0.2855733287415629,0.0731665101823258,A,1.2708332852214907,0.2908767211190843,E,3.1245920018795936,4.023226399515341,5.059191166820739,D,2.9136565972729254,0.059018478659460645,5.295470144621599,0.045309746822320425,B,7.583939652585144,H,4.9489700815394055,1.4548444933419442,1.8510286842544046
3404,-1.7624633850370846,0.9805650386391864,-2.6907248750152006,-0.5955992253065356,10.069236031490485,0.7262311517112975,1.5291030129044205,0.7091046867163447,A,-0.4150565083695928,0.8241233419887815,A,2.508958895154606,4.961345033501482,6.645921588146457,H,2.009258217512854,0.4156738472702939,5.759920857169187,0.013428303888536846,A,7.048884257626965,I,6.266835800667623,0.6825106660821167,1.8634979576909034
3405,-3.0326741776464665,0.0957340023249314,5.480082072340391,-0.07832705445091181,10.569113793434568,0.7011109360943009,0.24042384503975628,0.22727981090476893,A,0.5595006206941017,1.159547150061768,B,3.0547478479766697,4.9733754483684525,6.740607466505976,F,3.992665991199174,0.18557520256121893,5.300975352428326,0.024911113383291026,C,7.201026330174208,H,6.224663507994318,0.18715811579843317,3.910718875081303
3406,-0.35245740242018847,0.6509860632104786,-2.9753095130540563,0.34955963902782017,6.8582380800917235,0.24547076393896505,-0.7822674805527248,0.09411611850373788,B,0.6812235562038915,-0.2321127882386286,A,2.7118291088812665,2.983381510852932,4.76895986161482,H,1.9494062023883403,0.06830094946994711,6.092418696818255,0.07505812339567998,B,7.500194193183034,I,3.874959459439422,-1.7617011734009396,2.703138568641603
3407,2.390038588251941,0.1770627454843252,-1.8169367868693085,-1.86815223458939,6.167793457834519,-0.6773533851316029,-0.37463152379143705,0.02041983978779218,B,-0.4231634182231386,-0.6637042335977946,B,3.2746796382272305,2.080681184630098,4.067197799885787,H,3.971308015720361,0.07679906112928503,5.605354433331914,0.06265590834904972,B,7.530891885696991,J,4.593694601364863,4.183375173472386,2.602752264258196
3408,-3.410019858272557,1.7911100357160554,-1.4813709457524,-0.3406654969298373,5.552654459477346,-0.8705363891581994,0.7551909350836222,0.38852985478297203,B,-0.5134636059544934,0.5698516047746888,A,2.3407067490405287,4.081707220979947,4.260800782562161,E,4.029025281455328,0.14935787418882612,5.745814116050813,0.089299559873352,C,7.241687308854975,M,5.616153879106264,-2.2473178043715856,4.346587783901076
3409,-0.5137641910209432,2.306108398968247,2.3883273439046433,0.14645890936671613,5.48600698973662,0.7075595238338112,1.437680850842537,0.2369720362553525,B,-0.28032413563608244,0.6471158605533228,B,2.736323467308043,1.0292941690172988,4.396255327916656,A,5.01856255476054,0.11247674867824595,4.5464253618619335,0.11893910302974761,C,7.424930990922937,N,5.127914404892772,3.6515263164691967,3.16050164306544
3410,2.6823294137546387,0.3939766766880961,0.06786189416815651,0.027454575580913243,5.028406497593117,0.7108888896352592,0.024698557462446542,0.25505251032361115,A,0.7119586934169705,1.3154506476655297,D,2.834131484239008,3.9199083736339517,5.461268771433686,C,1.9993608320682172,0.12270377038000428,6.317965273187249,0.07509415352291661,C,7.331626162360779,J,5.5406714047382595,-2.724122081444368,2.207721945390472
3411,8.000074068904393,0.46887315119242773,-0.9684922360857592,-0.040774575789613854,3.9228975764813927,0.677587958332438,0.906263621492156,0.3887170537423091,B,0.5775332785246249,0.17217865260397697,B,2.4647201389540436,3.9298164992112308,5.931612187487169,G,1.0085966638607922,0.25083837250391855,5.591677456796544,0.030574354140896574,A,7.121320040839723,H,5.3813457380228815,0.8120604669558589,2.104581773865644
3412,-2.621187803531617,0.8784828413384229,-2.937502555310998,-2.6414159501220302,10.830320296696094,-2.175301047247935,0.5639170534678816,0.3666336590547323,A,0.11303038416981726,1.2178535549066232,D,1.9018488568451344,4.015200102850096,5.857897780684661,H,4.962834558400371,0.200201450900948,5.38679454124883,0.023426403467272698,C,7.142996920202648,K,6.223662943096912,-2.0245427997071994,2.2378178751194495
3413,-1.7648869613355402,0.4694218339228109,-0.7863531824502237,-2.8672597302399767,5.7152584312076655,-0.9057455501337385,0.2237270951926732,0.06516430907447122,A,0.38208896095672945,0.6584640686625992,E,2.5217680785434347,3.882740794266545,5.684852459447674,C,3.9529293166022197,0.09807281906618161,5.161207246989279,0.06038613353065796,C,7.401234526526199,H,4.566560972674518,-2.308266833812964,2.7135178256315537
3414,-2.1750245466818403,1.4392881258488657,1.362819782861538,0.191945010280401,12.176105757320773,0.6137310123743366,-0.4995135725913452,0.277557812563314,B,0.29570201114152866,0.8003531045182561,A,2.3928766954952847,5.042408639419858,5.828684797824919,F,5.0471042917439295,0.18482339027863895,5.872839720000881,0.03957982991157153,B,7.236301748764808,J,5.36605863977287,1.7122745546850426,2.1871174939079943
3415,-2.09321176317346,0.9604248048103652,-0.3586073227222496,-1.6047559758101457,7.485090709951959,0.9948028166236451,-0.38940557519110053,0.1993184915183595,A,0.8720633845194125,0.5588050901194752,A,2.5313878971827126,2.9272549700041806,6.768924019910793,C,4.9546540374442065,0.1797722164066872,5.798503996997831,0.0127866170559592,B,7.232935773708452,B,5.812386101452447,-2.983116083029013,1.8529605435192142
3416,-2.339167901920622,1.3959145111644053,-1.9857706110575153,-0.8330789847279827,7.348597809660965,-0.3515896114613997,0.7252682244322903,0.3900318979080489,B,-0.17848884556338046,2.3015039687978,B,2.8120185912095854,5.003278950383722,5.637814005839004,C,0.9736799309451811,0.3071666704696385,6.363712624679856,0.009271177752076781,C,7.091026265332529,M,6.384819372929266,7.985001213200327,2.08336715044051
3417,0.04825350795681742,-0.08996397415002319,-1.281878484738768,-2.6461761234734626,8.7590244677543,-0.88699479599444,-0.513984020202125,0.5713386614690268,B,0.5131928059420294,1.8380197662699727,E,2.5228502997931725,3.0131746808447626,5.219551912607921,E,5.9186515095332934,0.19887852578074675,6.0047361175810146,0.030868604049326932,B,7.236167109762553,I,5.821698273316827,-1.1842929868074397,1.9046290616538393
3418,-3.1082511410087657,0.3562183651738291,4.5068665386481515,-1.6888523716854467,11.48780160046741,-2.1748638290924505,0.1444042086823232,0.49875688722291,B,1.2032531649571374,1.3230169417106834,C,1.7204612725562591,2.9461410565554704,5.810462066816941,H,2.0053848875909366,0.3031834650688863,4.889949730307311,0.011841023211376745,C,7.072311444019196,G,6.753137240809092,13.15364571585018,3.1307170213085684
3419,-0.40751998914294135,1.2710673035645987,-2.136694460307927,-0.56862490964842,9.775944964150634,-1.3331886877520378,1.532710289809405,0.7273546445661191,A,0.9795252991719665,1.1464874239911134,A,1.2514888564815596,4.939846984904069,6.650003356150225,H,4.97876458354248,0.42382910854022593,5.219465574732566,0.019827839308123624,C,7.053596622705862,H,6.775938817533446,3.0580581278910364,1.8905244736682913
3420,-1.5039568913769257,-1.4579904678650053,-0.7999584988222841,-1.7073641569410158,2.939538814540055,1.3227618468609366,-1.3380434446975435,0.05419449817679817,A,1.3161034683553505,-0.31103576227473256,D,3.541803967922195,4.036764004206667,6.450598629591257,D,5.0328788647671265,0.03601285099720185,5.688767581083889,0.10704434767671181,B,7.756277575470516,A,3.486848126041644,3.2927332836518874,1.9672308987500409
3421,-1.0624613750051048,-0.2022163272986807,-1.7494894527138394,-1.2493296989032139,8.702403729921002,-1.6580801175464306,-1.821011679531692,0.0883039439157488,B,-0.3375887768987654,0.5955118110134944,B,3.244983961479511,2.006239203690404,4.059017077486657,H,6.072299999695308,0.03071429607782229,6.275590429674743,0.22241192558756792,C,7.720732878875409,H,3.426763229135788,-1.869535987210274,2.3430551008294964
3422,2.689578375259373,0.5930726951704262,-2.041501636451838,0.021107677779003575,3.0543420607239358,1.0396638122199136,-1.3026872026582987,0.06546846837123368,B,1.1739910275970777,-1.368580072209473,A,2.8422536558924425,4.119820284822568,5.134206328853765,G,6.021666333279766,0.05142305463729569,5.501419393570724,0.05340298861095008,A,7.667819750989509,A,4.208509609749166,2.6752386605613836,3.649357670333894
3423,5.299588052107085,1.9105934606799952,-0.6373386305586399,-2.801675119620245,3.210779603090175,0.4342598714609603,0.3642345912730699,0.03379996761449507,A,-1.843769597068675,0.031227871318347172,B,3.4103718494826682,3.0114292709129384,4.28260178395348,A,4.075808497643152,0.023567325994809145,5.669139069818765,0.24758235374224408,B,7.745237177285673,N,3.294690636990146,2.355948489398968,2.1307652327298543
3424,2.687876569646352,0.5399905532276129,-1.6325690721294719,0.5658830724429023,3.6270996178402584,0.8760256341188976,-0.3014371364976788,0.19592195797179207,B,1.656394468762045,1.4787323913548482,E,2.2630523404626457,5.0408172498158885,6.1548763995774,B,2.000969386194893,0.1595517489072609,5.584247896110489,0.1469558294493691,C,7.2371095827783325,H,5.155218153471946,-0.8595669514875539,4.781353879071321
3425,2.8133525134708925,-0.6251958380095597,-2.0832612738582155,-1.979751854272965,9.12963681052633,-0.4072270390861894,-0.2855432490264187,0.49999182909375883,A,-0.10361550325434875,1.1462397772247024,D,3.0779481943350526,2.9657619030695646,4.417928004250733,E,5.037749108626204,0.07221913048912787,5.966651879189583,0.19130651394569081,B,7.454551571418861,F,3.7756318198994343,-2.00679226305915,3.087382977183158
3426,3.5690048040613642,-0.037796649696834043,-2.26437146931144,-2.115152340713701,6.709586635487154,-2.6831349950434755,0.8058101076823337,0.10481254193245174,B,-1.7126206248311606,-0.8262953842301385,A,3.2004507873710577,3.927862831227008,4.53421494897935,J,5.050171351452048,0.07818898088388863,4.3466606691305305,0.1644681316418529,C,7.474882060759245,L,3.7589515154418676,-3.0419768988231337,2.0334049000566123
3427,-1.269058320876315,1.6637593929663723,-2.8741719460700583,-2.6472339397737805,8.260232902057982,-0.48400403120517355,-1.1088747736491096,0.24691066942818957,B,-1.9970468966896335,0.5960320462146534,A,3.3267718565505833,1.9495632092560846,5.171625559086821,D,1.9923970799660111,0.065312373368285645,6.193071160548163,0.0866670297763069,C,7.46895794466006,L,4.857902552326928,1.4815111094375966,1.9017998907086535
3428,-1.1086770836677557,-0.1250036688201883,-2.6547204208140793,-2.353161008285307,11.611304907851054,-2.3469811706501678,0.5291623970917405,0.3584803322753639,A,0.5920629197904793,0.954442244628329,C,2.1748447371407047,1.9882207742656317,5.837491805064423,J,1.9930681847983724,0.3406303273015931,5.480511045476254,0.0024356032847018985,C,7.056154763748691,H,6.643418796918102,-2.817635059513245,4.226291077026899
3429,-1.755517617296224,-0.23584685151676468,-3.2907003592957498,0.15756598052005777,4.171525325371272,0.8150458978024906,0.7304481933502386,0.10069596107332124,A,-0.5382743441912441,-0.9323738793585503,A,3.610259219435692,3.033216805587137,4.174896322814663,G,4.030760965236092,0.044094492883911866,5.160623567323659,0.25693426287177523,B,7.633352166412434,I,3.684386931653922,-2.303510079890078,3.4766899510469798
3430,-1.5218728520073566,-1.2070484916148891,-2.595904219742743,0.0845766557980987,9.022497746792189,-0.4595200507611504,-1.923548715534961,0.1297456068693059,B,2.6017234281825723,2.1793575364927573,E,2.175174346586093,2.0480304471493835,5.362831740322044,E,5.013178216911383,0.18308783061893427,6.7609218645288545,0.06550041568405106,C,7.185004288905958,A,5.509935890490654,-1.236251218910788,2.8617452059638366
3431,2.129947885324457,-2.4683362100541064,-1.802913755952217,0.4325982186028028,3.966783227176419,1.914692161545248,-0.46534038082921575,0.05324612317806073,A,1.550104696142713,0.01936646626279499,E,3.7772946565007084,4.976222355740828,4.812064604800648,F,2.9534169628257914,0.12024056654020854,5.658385273747476,0.10593209060107699,A,7.352899124716942,A,4.982682776104535,-1.5536814807625063,4.279742574263751
3432,-0.290719307706238,2.0064373535847277,6.965009408438567,-1.3143854013727863,8.733596204484469,-1.2210731370684385,1.570662049785429,0.6313477753603677,B,0.4733209223883828,1.0137065253081066,D,1.5959203201229697,5.022076053842253,5.8429221955819655,H,1.989971389020773,0.23177978830786347,5.115549508515633,0.013929312151860867,B,7.132629717029076,O,5.444752744015055,7.4184161338802435,1.8696676872647864
3433,0.9786273823983721,0.09798839972816228,1.399711056676244,-2.2722380613109614,5.357179195384914,1.0342517534448765,-0.9067764033035376,0.045047313286010665,A,-1.3321423191254327,-1.4465999791928739,A,4.1786454800746125,4.982722873926505,4.079262901398552,F,3.9289519326480646,0.010692937202398023,5.681362803212929,0.1673858310705622,A,7.85294837908903,J,3.2652799683951548,-1.2422812425067862,2.533212304484274
3434,0.13053614560290075,0.27572994105735193,-2.02315824929702,-0.2322393261472171,3.2153853301775737,-1.1785398922865493,0.45609676541515076,0.3013471716671218,A,0.1544238204879267,0.1283892184188767,A,2.4801289738451007,4.929280303016019,4.13078388420166,H,4.043839660193672,0.12672639305038405,5.886606951179063,0.12607249053984065,C,7.309410726988836,H,4.519710547584399,1.322335554966935,2.2213695282185926
3435,-1.08537057454914,-0.6744151802331552,-0.9047127830093595,-2.677381704332851,2.5614223388587174,-0.5384963757181971,-0.510178332711128,0.04405829030119974,B,-1.5142149831790492,-1.5326734235045334,A,3.840800706272522,1.9987442340730723,4.185038076148063,H,4.926497117108964,0.028239506729393703,4.793235577551481,0.2774683468142666,B,7.741467285222555,H,3.665054468001059,-3.1122959190654873,2.0338517324826904
3436,-1.3885177272021727,0.7527001138532362,0.06918505914446046,0.17131759242419542,10.680126225517888,0.5963756300883003,-0.13100897314783813,0.1061148327588921,A,0.30793181360647304,-0.08331920893469491,B,3.1563394906691076,4.9719974976597,4.093927285506777,C,2.054839941869507,0.054668203682549585,4.685050434827706,0.13955332381115662,B,7.670243253030085,I,3.5922500656740857,0.8629989812385253,2.2298668299088447
3437,1.426138320313636,-0.26297625576433903,-3.639736325071444,-0.3126333649714037,7.051602735488934,-0.20651139419985695,1.4641338969073625,0.3857407029374563,A,-0.034506605728268254,0.3258639359715397,D,3.4287034028126886,2.972894177557172,4.589741443130186,H,3.00393440447509,0.10119519842719638,4.672133835560811,0.04958956826763345,C,7.304429083905431,K,4.945921085620842,-1.9834023962664509,3.9679088190994545
3438,-3.6529067430170437,-0.4714029374922846,-0.5893137850267153,-2.1929018387870927,4.905735461295043,-0.9126592024622439,0.2776481722904106,0.035009190184299314,B,0.0745970365560454,0.3732228135618268,E,3.0127453401546584,2.0285765792521233,4.401768722340272,C,4.914901144959097,0.03915940997487975,4.785899647481179,0.2921967945355865,C,7.644661842601788,J,3.4007967479225796,1.1013563636199133,2.4048439511504722
3439,0.22665834409137503,-1.1828777655969318,-2.763802363542186,-1.9966769150780574,4.370666302368832,0.11566755320525912,0.16952001026810526,0.04912895479768992,A,0.04779368236178823,-2.080255142142159,D,4.018853040950616,5.015336863645509,4.5577612602637725,J,1.0197314737773822,0.006898008559999266,4.232758836768682,0.10199537161084012,A,7.878799067521836,H,3.243104495381576,2.603555827044264,4.136474688371947
3440,2.037811081597434,1.122677194912452,-2.2346591632337076,-1.5613855074970975,1.810282385559728,0.8577512871180287,1.014963979507064,0.7598982332736919,B,0.9860186606454574,0.760831526387206,C,2.151263703271721,2.978615172419906,6.4107305931691485,B,6.020737585433858,0.3006769267852926,5.260300355973797,0.011605559873465239,A,7.109606447643608,G,6.666938776441852,-1.9173497728368982,1.8603318070223278
3441,0.2865148319298566,-0.18023457662728368,1.8360436463074943,-1.3767965630915628,7.06897318974552,0.9325136302494978,-0.975762013568453,0.004048038151225752,B,-1.158702097131221,-1.0506694639158676,B,3.9245194209720626,4.043087636643259,4.268860627340407,F,6.113958168831738,0.01782062460866959,5.686906233632539,0.2805859408288106,A,7.7784930108424595,K,3.216558635842919,2.60204601628699,2.1409704016568956
3442,-2.429949984150932,0.6506431219422304,1.5156464014928077,-2.5144779940838404,10.671146818859075,-2.4896417584553974,-2.1626355832020345,0.22095854659751182,B,0.9703560364246896,0.6608907848292025,A,2.2783273233263954,5.143491356491236,4.179534357026383,H,6.091485182934083,0.05131730766444214,6.165714544635619,0.03143197338441549,C,7.595114689772243,B,3.5765974729046968,-1.6715120895611306,3.1971038822201745
3443,7.789501534347944,-0.2307780421902001,3.1604625368834514,-0.9266957273061478,11.528197147243961,0.04166551911839886,0.36184240063008943,0.5015452583194782,B,0.7114466139741765,2.1863862382547508,D,2.2575652726080553,0.9702735362391056,6.55452238439289,G,5.021039865869897,0.5952655723433317,6.263731771581356,0.005610642507489763,B,7.0177826481062455,H,6.977709314248865,-2.4838824133749546,1.8602572709718725
3444,3.692499446061567,0.7355624563268992,1.0052827352398432,-2.4515379242149047,5.400017245033434,-0.7483766429254983,-0.5607599776942838,0.15470218190512255,A,0.5232579784277417,-0.041679726574645026,B,2.9697938710742866,3.980379797898713,4.09507590934503,C,3.0283160586879094,0.03447092489535516,5.09086481859122,0.0687452178945993,B,7.7569507704817875,D,3.278359127662482,-2.6667695020365,3.2839460585339055
3445,-1.7434596736850936,-0.19155114450649982,-1.9731076612945868,-2.872548811741568,10.76874267340105,-1.090222970006762,-0.2793484674438986,0.1387626999469329,A,-0.7688201752512428,-0.05516379919351845,D,2.726018316400003,5.0399984231646595,4.887868303941365,H,3.0064439384965542,0.04093424914879859,5.054751356732847,0.29035052464885924,B,7.614098789090084,I,3.7894153972557607,-2.827001431041459,1.8465132071445363
3446,-1.485747514723247,-0.02107935736394627,0.1499356218121397,-2.5224116163362273,5.306795201246045,-0.7014572724269298,0.04570008117580861,0.3703943523115602,B,-0.4048986085992201,0.2798437106731311,B,2.5043586549530565,5.075629756939544,6.243296374174658,H,6.074998725394653,0.1832520108326796,5.414744366165429,0.08933920596175493,B,7.176925948770706,H,5.62152696936681,2.132839454263422,1.983308420802452
3447,-1.9801793834483123,-0.5101984217819356,-2.1912321994408606,-0.1983892045370328,6.571396081405647,1.272069847057028,1.3037987975568175,0.35669054647345166,A,0.011076504676559604,-0.061972709212513515,E,3.2861408028367016,2.0207266807875173,5.688099096126538,F,6.063532544656074,0.08122451109518251,4.34846863214818,0.184317514031659,B,7.436375306114544,K,4.229541956082291,8.009137702110834,4.089934442446986
3448,-2.737476615968081,1.3819017116256869,-2.1196841256401937,-2.1786213187327963,1.5717284215037912,-0.23667469865315519,-0.7552156301406074,0.07415916994543557,A,-0.5785594013568439,-0.3732828560278654,A,3.5598745411828108,4.9917667494625455,4.045255233550368,A,5.956962622465348,0.008844175111953081,5.80526318533617,0.15886203774873423,C,7.86641227931445,H,3.249817485424163,0.819392853099037,2.1482463997701995
3449,-2.1993675123755367,-0.7081728980322723,-0.4226294112770799,-1.9051758051005288,7.025565552077259,-1.5737351322734718,-1.091991590290396,0.03767762148699079,A,0.288278800084724,0.4728560307677329,D,2.9823715430321,2.9819213639855544,4.732563221681656,H,2.9967473063374306,0.042124561601713933,6.318161084289906,0.15943228935880252,C,7.6497781246874466,H,3.78673526863967,0.46558708029712365,4.07024233781386
3450,-3.0094977885324687,0.48934919694498663,-0.5249651504802615,-1.3656894919382214,6.390500958429696,-0.740348703811903,0.9102418670484285,0.884277714628152,B,1.0561541484341521,2.120784910927954,E,1.906532118349554,5.006153255634119,5.802392865003272,D,1.9711533178538039,0.4036000317057113,5.678072080704208,0.013166542083950501,C,7.041479112502984,I,6.717452784340983,-1.2643872899905424,1.8580806903396874
3451,-2.0801108417103875,0.5467686697540646,-1.80639594263243,-2.9592897483676643,5.3842899987179464,-2.3501375037951426,-0.2099296853126251,0.09406663537930607,B,-0.2272999059005116,0.14314098488769755,D,1.7309129517188624,2.914391082001323,4.831815460634612,H,1.0406850609433076,0.11323922229943342,5.904950162529118,0.15873561114504167,B,7.320720403178189,I,4.751944926113711,-2.0629667737985034,1.8445766773804275
3452,-1.0219632643381755,0.566134750554814,-2.2292914924369556,-2.0374028426403097,1.9940467611095203,-0.3389925390264448,0.4828674265216259,0.08524005062618038,B,-1.8300469206545773,-1.9219719346722548,A,3.563654392952007,5.0243823244241295,4.043590572391156,H,4.086817222992013,0.026925123680951533,5.0332063069741615,0.23284634341379468,A,7.718444015837087,M,3.5751568832077973,5.352425931906035,2.4774590188463614
3453,0.8658576848838861,0.5446407216319712,8.262010265973986,-1.9432571919119854,7.717309272817443,-0.4031049102169858,-0.5826522795494826,0.13061929339838077,A,-0.5400545539606754,0.9445856635000688,D,3.2882520793571093,5.060693489959599,4.924698359209229,C,4.993315990700007,0.03589707347980286,5.708286816900484,0.1577908171314508,C,7.64250761856572,K,3.80698060482945,-1.4056641656231614,3.94141672340486
3454,-1.076369503698897,1.6231807805896254,6.2176736265332035,-0.3591772821854069,3.0058872371304055,0.5666500913714215,0.5895812031719001,0.06442737177272624,A,-0.8210188494142922,-0.35921486626461496,A,3.176367037362258,2.9723386744940967,4.0657627361876205,B,5.008238855270388,0.04241793291012841,5.769254091678208,0.20996285457923783,B,7.726253077967831,N,3.8280201903067805,-3.6380362792698406,3.6629980874644597
3455,9.658612973251882,0.9338202715156099,-1.0604372647764244,-3.0206430937861226,11.408157823147768,-1.1831398916163303,-0.8006960492658571,0.12605614219305117,A,-2.493734622231524,0.15500434503577332,B,3.295761557111788,2.9336030571912834,4.140766695239459,D,3.9264410775623553,0.041978152945346105,5.701201471974371,0.17416746825140583,A,7.5606471051951685,L,3.4922588104942576,-2.290398278821175,1.8930918407349675
3456,1.3586382465222766,-1.5576757144757316,-0.19725520959095508,0.4140864333472336,7.442746312425252,1.1175753941718096,-0.7830287266874277,0.08985194152640155,A,1.1581763522649877,0.13627731582892397,E,3.786116220174487,2.0377827404293454,4.389270460106014,D,2.9866793998173815,0.033582708181610396,4.840097508646473,0.2446286384797915,C,7.7526423224096535,C,3.433913940613802,0.22657565293224777,2.741658863496439
3457,11.777636255270357,0.119976587611335,0.31185043925100003,-0.5104450131309166,9.078810187870353,0.1107959870499995,-0.9497337367914758,0.2045538016234006,B,2.151533293501962,1.8297853618287998,E,1.8165938328748912,2.995965249250186,5.5432888520675485,C,0.9865423479690071,0.1977564431685695,6.047392532732653,0.0698891098201213,B,7.243033698877517,F,5.706478655670654,-3.0975599926617625,1.8667941785659818
3458,-2.9941564989946947,-0.4261159139478528,-1.7884963587261709,0.31412279296715906,3.172550642074401,-0.9569006263182177,0.4200591810774538,0.39946120264747687,A,1.9201338475478316,2.188666474327891,E,2.0849790891582964,2.978929637156553,5.029722488646047,G,4.973372355721635,0.30135518912757864,7.001111540888878,0.031029349375462176,C,7.065848771910994,G,5.564519366852321,-0.8793433884521147,1.8405007390401982
3459,-0.23905880540909608,2.1609761399593186,-2.985468778745229,0.18718483692896903,1.496282738529331,2.144209154925918,1.8799847200411837,0.5101275168310204,A,-0.18468732667921584,0.2683374928599642,B,2.5019124448282897,4.983668201340001,5.205289244489899,A,4.991588172948723,0.11414269606178518,5.540654699912403,0.14281060702328802,A,7.302813415878381,N,4.697083976645167,-0.5409356677645387,1.8933283087542665
3460,-1.6239919163553647,0.06944906497752626,0.6385681487080497,-0.4739503507699371,10.978913959880593,-0.7517110571844507,-0.11676619745040652,0.8205956181540249,B,0.5443084885431816,2.1844314566608367,B,2.2903591381547472,3.0459719853784377,6.945358752183486,I,1.9990050831727388,0.43330238331574517,6.234290328768992,0.0089703780082963,C,7.042152307514255,H,6.802086606403803,0.16132605287178653,2.293664570743341
3461,-1.3565888637767958,-0.10624989600340512,-3.3100808240970503,-1.6121606899123733,8.238143466763509,0.6673389237563753,0.1368160978817214,0.3380515400520004,B,-0.2760661164999311,0.9253224025275136,E,3.3551575274967105,4.104427521716396,5.314928747562852,C,5.03048461885084,0.1307361093780496,4.880007723475138,0.07603400950257112,B,7.306448668939244,K,4.824648967577834,-3.287506177199744,3.852871222394755
3462,-3.4368118734271076,-0.38809325056850064,-1.031780427040454,-2.987321880326098,12.267790836008773,0.008672681399519447,-2.316175178661228,0.010975077632361155,A,-0.8477670329004989,0.27492335788872146,C,3.755908361842883,4.964138610059173,4.294390120908266,B,0.9960130584740002,0.006699768790365793,5.810884803416283,0.3678106078803134,B,7.887685241670613,D,3.2258944994519707,-1.4160007530316059,1.966325269742146
3463,-0.17255533448621155,1.0240569802372552,-1.1590984156208708,0.1543925316191035,7.20452304562519,0.5725227222956193,-0.781953056820285,0.06111986244198513,A,-0.4210021152295572,-0.6990764192609125,A,3.4301283535294846,4.9764052309040085,4.032477724279348,C,6.033811626683005,0.014269435952769539,5.3603663099398,0.3029481985865289,B,7.845273955960541,J,3.233165890754411,-1.9196728070823652,3.019365920077899
3464,2.4668930359436647,2.7477944880918748,-3.857627169528901,0.24272019269567724,5.327931209676935,1.7356971462126116,0.6643476607991594,0.06620888556046382,B,0.08366402146556044,-0.24042450217148478,C,2.9448218540880347,0.9820115849331474,4.531711273643799,A,2.0281879313611064,0.058202577817285696,5.019618512897778,0.034226452785523324,A,7.565090192269556,O,3.4684387355379878,-1.397307969063819,3.16050164306544
